PLAN-ID,Item-ID,Entity,Group Description,Liquidity Group/Super Liquidity Group,Item's Date,Amount,Currency,Credit/Debit,Origin,Item Status,Plan Name,Year Title,Plan Currency,Plan Status,Rate,Amount in plan currency,Project,Contra Entity,Cash Transaction Reason,Cash Transaction Type,From Actual Data,Rate Type,Rate Type Description,Record Number of Cash Transaction,Cash Flow Number,Actual Data Internal Reference 1,Actual Data Internal Reference 2,Actual Data Cash Flow Ref.,Counterpart,PTP Account,Account,Long Name of Account,Comment,Created by,Created at,Changed by,Changed at,Plan Category,Plan Type,Consolidation possible,Exposure Aggregation,Entity ID,Entity Name,Entity Short Name,Group ID,Type,Project ID,Super Liquidity Group,Original Liquidity Group
17126,LX2202000000773,V798,Trade Receivables incl. VAT,TRR,01/24/2022,5500000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW02,EUR,Archive,1,5500000,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17126,LX2202000000774,V798,Trade Receivables incl. VAT,TRR,01/31/2022,2500000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW02,EUR,Archive,1,2500000,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17126,LX2202000000776,V798,Trade Payables incl. VAT,TRP,01/17/2022,-708417,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW02,EUR,Archive,1,-708417,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17126,LX2202000000777,V798,Trade Payables incl. VAT,TRP,01/24/2022,-660869,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW02,EUR,Archive,1,-660869,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17126,LX2202000000778,V798,Trade Payables incl. VAT,TRP,01/31/2022,-558254,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW02,EUR,Archive,1,-558254,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17126,LX2202000000779,V798,Trade Payables incl. VAT,TRP,01/10/2022,-834831,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW02,EUR,Archive,1,-834831,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17159,LX2202000001586,V751,HR Payments,HRP,01/31/2022,-55000,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-55000,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609341,Liquidity Group,,No,
17159,LX2203000001909,V751,Trade Receivables incl. VAT,TRR,01/17/2022,3270429,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,3270429,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17159,LX2203000001910,V751,Trade Receivables incl. VAT,TRR,01/24/2022,3502855,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,3502855,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17159,LX2203000001911,V751,Trade Receivables incl. VAT,TRR,01/31/2022,2283650,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,2283650,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17159,LX2203000001912,V751,Trade Receivables incl. VAT,TRR,02/07/2022,2584482,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,2584482,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17159,LX2203000001913,V751,Trade Payables incl. VAT,TRP,01/17/2022,-387868,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-387868,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17159,LX2203000001914,V751,Trade Payables incl. VAT,TRP,01/24/2022,-15612,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-15612,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17159,LX2203000001915,V751,Trade Payables incl. VAT,TRP,01/31/2022,-115368,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-115368,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17159,LX2203000001916,V751,Trade Payables incl. VAT,TRP,02/07/2022,-20298,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-20298,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17159,LX2203000001917,V751,Other payables,OTP,01/17/2022,-1198020,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-1198020,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609345,Liquidity Group,,No,
17159,LX2203000001918,V751,HR Payments,HRP,01/24/2022,-120000,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-120000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609341,Liquidity Group,,No,
17160,LX2203000001901,V756,Trade Receivables incl. VAT,TRR,01/24/2022,468357,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,468357,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17160,LX2203000001902,V756,Trade Receivables incl. VAT,TRR,01/31/2022,28557772,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,28557772,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17160,LX2203000001903,V756,Trade Receivables incl. VAT,TRR,02/07/2022,3571986,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,3571986,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17160,LX2203000001904,V756,Trade Payables incl. VAT,TRP,01/17/2022,-279039,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-279039,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17160,LX2203000001905,V756,Trade Payables incl. VAT,TRP,01/24/2022,-38585,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-38585,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17160,LX2203000001906,V756,Trade Payables incl. VAT,TRP,01/31/2022,-1174131,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-1174131,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17160,LX2203000001907,V756,Trade Payables incl. VAT,TRP,02/07/2022,-28566,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-28566,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17160,LX2203000001908,V756,Trade Receivables incl. VAT,TRR,01/17/2022,292221,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,292221,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17161,LX2203000001892,V798,Trade Receivables incl. VAT,TRR,01/17/2022,12500000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,12500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17161,LX2203000001893,V798,Trade Receivables incl. VAT,TRR,01/24/2022,15500000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,15500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17161,LX2203000001894,V798,Trade Receivables incl. VAT,TRR,01/31/2022,9000000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,9000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17161,LX2203000001895,V798,Trade Receivables incl. VAT,TRR,02/07/2022,4500000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,4500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17161,LX2203000001896,V798,Trade Payables incl. VAT,TRP,01/17/2022,-644812,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-644812,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17161,LX2203000001897,V798,Trade Payables incl. VAT,TRP,01/24/2022,-759115,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-759115,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17161,LX2203000001898,V798,Trade Payables incl. VAT,TRP,01/31/2022,-578374,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-578374,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17161,LX2203000001899,V798,Trade Payables incl. VAT,TRP,02/07/2022,-654368,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW03,EUR,Archive,1,-654368,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17191,LX2203000002396,V751,HR Payments,HRP,01/31/2022,-55000,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-55000,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609341,Liquidity Group,,No,
17191,LX2203000002403,V751,HR Payments,HRP,01/24/2022,-120000,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-120000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/17/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609341,Liquidity Group,,No,
17191,LX2204000002729,V751,Trade Receivables incl. VAT,TRR,01/24/2022,4164678,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,4164678,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17191,LX2204000002730,V751,Trade Receivables incl. VAT,TRR,01/31/2022,2160004,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,2160004,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17191,LX2204000002731,V751,Trade Receivables incl. VAT,TRR,02/07/2022,2239549,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,2239549,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17191,LX2204000002732,V751,Trade Receivables incl. VAT,TRR,02/14/2022,2532906,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,2532906,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17191,LX2204000002733,V751,Trade Payables incl. VAT,TRP,01/31/2022,-137545,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-137545,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17191,LX2204000002734,V751,Trade Payables incl. VAT,TRP,02/07/2022,-24665,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-24665,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17191,LX2204000002735,V751,Trade Payables incl. VAT,TRP,02/14/2022,-306607,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-306607,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17192,LX2204000002736,V756,Trade Receivables incl. VAT,TRR,01/24/2022,812957,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,812957,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17192,LX2204000002737,V756,Trade Receivables incl. VAT,TRR,01/31/2022,28439307,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,28439307,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17192,LX2204000002738,V756,Trade Receivables incl. VAT,TRR,02/07/2022,3456819,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,3456819,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17192,LX2204000002739,V756,Trade Receivables incl. VAT,TRR,02/14/2022,934991,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,934991,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17192,LX2204000002740,V756,Trade Payables incl. VAT,TRP,01/24/2022,-95470,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-95470,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17192,LX2204000002741,V756,Trade Payables incl. VAT,TRP,01/31/2022,-1189148,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-1189148,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17192,LX2204000002742,V756,Trade Payables incl. VAT,TRP,02/07/2022,-30100,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-30100,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17192,LX2204000002743,V756,Trade Payables incl. VAT,TRP,02/14/2022,-52199,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-52199,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17193,LX2204000002744,V798,Trade Receivables incl. VAT,TRR,01/24/2022,16500000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,16500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17193,LX2204000002745,V798,Trade Receivables incl. VAT,TRR,01/31/2022,20500000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,20500000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17193,LX2204000002746,V798,Trade Receivables incl. VAT,TRR,02/07/2022,10000000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,10000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17193,LX2204000002747,V798,Trade Receivables incl. VAT,TRR,02/14/2022,4000000,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,4000000,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609331,Liquidity Group,,No,
17193,LX2204000002748,V798,Trade Payables incl. VAT,TRP,01/24/2022,-894171,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-894171,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17193,LX2204000002749,V798,Trade Payables incl. VAT,TRP,01/31/2022,-652102,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-652102,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17193,LX2204000002750,V798,Trade Payables incl. VAT,TRP,02/07/2022,-713128,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-713128,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17193,LX2204000002751,V798,Trade Payables incl. VAT,TRP,02/14/2022,-676671,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW04,EUR,Archive,1,-676671,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605411,ASSS GERMANY,V798,ITS000015609332,Liquidity Group,,No,
17223,LX2204000003201,V751,HR Payments,HRP,01/31/2022,-55000,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-55000,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/11/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609341,Liquidity Group,,No,
17223,LX2205000003521,V751,Trade Receivables incl. VAT,TRR,01/31/2022,2626986,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,2626986,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17223,LX2205000003522,V751,Trade Receivables incl. VAT,TRR,02/07/2022,2153818,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,2153818,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17223,LX2205000003523,V751,Trade Receivables incl. VAT,TRR,02/14/2022,2591549,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,2591549,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17223,LX2205000003524,V751,Trade Receivables incl. VAT,TRR,02/21/2022,2795340,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,2795340,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609331,Liquidity Group,,No,
17223,LX2205000003525,V751,Trade Payables incl. VAT,TRP,01/31/2022,-134254,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-134254,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17223,LX2205000003526,V751,Trade Payables incl. VAT,TRP,02/07/2022,-24374,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-24374,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17223,LX2205000003527,V751,Trade Payables incl. VAT,TRP,02/14/2022,-319813,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-319813,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17223,LX2205000003528,V751,Trade Payables incl. VAT,TRP,02/21/2022,-27218,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-27218,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605409,ASSS IBERICA,V751,ITS000015609332,Liquidity Group,,No,
17224,LX2204000003213,V756,Trade Payables incl. VAT,TRP,02/14/2022,-52199,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-52199,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,01/25/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17224,LX2205000003514,V756,Trade Receivables incl. VAT,TRR,01/31/2022,29024100,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,29024100,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17224,LX2205000003515,V756,Trade Receivables incl. VAT,TRR,02/07/2022,4272119,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,4272119,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17224,LX2205000003516,V756,Trade Receivables incl. VAT,TRR,02/14/2022,943704,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,943704,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17224,LX2205000003517,V756,Trade Receivables incl. VAT,TRR,02/21/2022,995238,EUR,Credit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,995238,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609331,Liquidity Group,,No,
17224,LX2205000003518,V756,Trade Payables incl. VAT,TRP,01/31/2022,-1185036,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-1185036,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
17224,LX2205000003519,V756,Trade Payables incl. VAT,TRP,02/07/2022,-299914,EUR,Debit,LP,Recorded manually,Operational Plan,2022/CW05,EUR,Archive,1,-299914,,,,,No,D,ASP,,0,,,,,,,,,PAWLIKA,01/31/2022,,,Standard,Operational Plan,No,No,ITS000015605410,ASSS ITALY,V756,ITS000015609332,Liquidity Group,,No,
